dataset,model,mitigation,seed,accuracy,cfs,sex_abs_spd,sex_abs_eod,race_abs_spd,race_abs_eod,max_marginal_abs_spd,max_marginal_abs_eod,intersectional_pr_range,intersectional_tpr_range,intersectional_fpr_range,n_intersectional_cells,min_cell_n,runtime_seconds,status,analysis_id,cross_label,intersectional,attr_a_abs_spd,attr_a_abs_eod,attr_b_abs_spd,attr_b_abs_eod,subgroup_pr_range,subgroup_tpr_range,subgroup_fpr_range,n_subgroup_cells
adult,logistic_regression,baseline,49,0.8446184553968985,,,,,,0.17860180344875864,0.043663440059568126,,,,,965,0.10909659999999999,success,adult_sex_age,sex x age_group,True,0.14098422450434822,0.042901371074745676,0.17860180344875864,0.043663440059568126,0.2629897201336291,0.06534090909090917,0.09970991014508332,4
adult,logistic_regression,baseline,50,0.8484569322892677,,,,,,0.17938147170877222,0.10088653360408106,,,,,1001,0.1382027000000008,success,adult_sex_age,sex x age_group,True,0.17395010955543658,0.10088653360408106,0.17938147170877222,0.047551060280436985,0.29135380748283973,0.12040422371078074,0.11970221819038795,4
adult,logistic_regression,baseline,51,0.855980346998311,,,,,,0.18441339320147648,0.09241335622718261,,,,,1022,0.11524110000000043,success,adult_sex_age,sex x age_group,True,0.18096354042119023,0.09241335622718261,0.18441339320147648,0.05067729285743727,0.2988090719535459,0.10661300505050508,0.11229847046831144,4
adult,logistic_regression,baseline,52,0.8512206356517734,,,,,,0.17704418965105345,0.12441013358424935,,,,,1020,0.11951460000000047,success,adult_sex_age,sex x age_group,True,0.17704418965105345,0.12441013358424935,0.17253185771487803,0.05311684370257963,0.28162410834280993,0.14976836672096122,0.09954735014500733,4
adult,logistic_regression,baseline,53,0.8527560264087211,,,,,,0.17915900893862102,0.13013877978528415,,,,,982,0.14470649999999985,success,adult_sex_age,sex x age_group,True,0.17351761720386105,0.13013877978528415,0.17915900893862102,0.08016491067338516,0.2838685723554963,0.15211918828666837,0.10123728556247154,4
adult,logistic_regression,baseline,54,0.8519883310302472,,,,,,0.17860005745452828,0.13436541414040337,,,,,998,0.13382260000000024,success,adult_sex_age,sex x age_group,True,0.1647374507128502,0.13436541414040337,0.17860005745452828,0.1147447361697651,0.2770434639534741,0.15606463301360163,0.09506773952666149,4
adult,logistic_regression,baseline,55,0.8526024873330262,,,,,,0.16829828484029602,0.05559868266290291,,,,,988,0.14516099999999987,success,adult_sex_age,sex x age_group,True,0.1477199133662281,0.02650525181008989,0.16829828484029602,0.05559868266290291,0.27065155700177834,0.08368404645000393,0.09943253336627275,4
adult,logistic_regression,baseline,56,0.8412405957316137,,,,,,0.16844109456207845,0.09001512859304084,,,,,965,0.14213719999999874,success,adult_sex_age,sex x age_group,True,0.16844109456207845,0.09001512859304084,0.16785856814088868,0.013680125825888734,0.27839064723244084,0.1007131306168978,0.11971975170183355,4
adult,logistic_regression,baseline,57,0.8498387839705205,,,,,,0.177998469192499,0.04640498451071673,,,,,1031,0.13137120000000024,success,adult_sex_age,sex x age_group,True,0.1754821233778668,0.04640498451071673,0.177998469192499,0.00816906354248137,0.2848526342906442,0.16527977044476327,0.11639537888015354,4
adult,logistic_regression,baseline,58,0.8473821587594043,,,,,,0.16942789817801374,0.10751547303271441,,,,,979,0.11099259999999944,success,adult_sex_age,sex x age_group,True,0.16942789817801374,0.10751547303271441,0.16708204244651945,0.026677821156348758,0.27347767401138184,0.14353146853146853,0.10609438870308435,4
adult,logistic_regression,baseline,59,0.8403193612774451,,,,,,0.17228158000126467,0.0763419296106313,,,,,1022,0.1150822999999992,success,adult_sex_age,sex x age_group,True,0.17228158000126467,0.0763419296106313,0.16239937232656507,0.05405873904214753,0.26913865116686625,0.10986823052418188,0.11115583647474137,4
adult,logistic_regression,baseline,60,0.8498387839705205,,,,,,0.1736141653815534,0.07408498092617222,,,,,1009,0.12309820000000116,success,adult_sex_age,sex x age_group,True,0.1736141653815534,0.07408498092617222,0.15842107211994058,0.0018756995436822743,0.28017046724251915,0.07978792189318507,0.10287305173318728,4
adult,logistic_regression,baseline,61,0.8490710885920467,,,,,,0.16526093475858122,0.057660650029864646,,,,,959,0.1401804999999996,success,adult_sex_age,sex x age_group,True,0.16526093475858122,0.039479638009049745,0.16142465676662338,0.057660650029864646,0.27127859362318535,0.07193158953722334,0.10068538463574056,4
adult,logistic_regression,baseline,62,0.8409335175802242,,,,,,0.17139852182208992,0.05932323984446097,,,,,1040,0.13865529999999993,success,adult_sex_age,sex x age_group,True,0.17139852182208992,0.05932323984446097,0.16318025258323765,0.014814814814814836,0.2727998286298682,0.15000000000000002,0.11547983821546759,4
adult,logistic_regression,baseline,63,0.849531705819131,,,,,,0.17708865400864063,0.12259606051102845,,,,,982,0.13500280000000053,success,adult_sex_age,sex x age_group,True,0.17708865400864063,0.12259606051102845,0.16762169900044108,0.06001511715797436,0.289180892029297,0.2618730370229371,0.11263830910828344,4
adult,logistic_regression,baseline,64,0.8532166436358053,,,,,,0.17673479253232302,0.08993157380254158,,,,,993,0.18867460000000058,success,adult_sex_age,sex x age_group,True,0.1598742578116045,0.04530397771102379,0.17673479253232302,0.08993157380254158,0.2790256005645959,0.12574225645963732,0.10404487569807948,4
adult,logistic_regression,baseline,65,0.8472286196837095,,,,,,0.17693547345731458,0.07201180215855274,,,,,955,0.13558819999999905,success,adult_sex_age,sex x age_group,True,0.15583142037857178,0.07201180215855274,0.17693547345731458,0.034949343849867476,0.2784907152811782,0.07941249688822505,0.10882297574258344,4
adult,logistic_regression,baseline,66,0.8524489482573315,,,,,,0.15888694039198548,0.0601873780178509,,,,,1014,0.11709500000000084,success,adult_sex_age,sex x age_group,True,0.15888694039198548,0.0601873780178509,0.15841352756783647,0.05689436650496038,0.25613570133529073,0.08382066276803113,0.08395084544517833,4
adult,logistic_regression,baseline,67,0.8478427759864886,,,,,,0.17699309414640124,0.06249018067556955,,,,,940,0.13065819999999917,success,adult_sex_age,sex x age_group,True,0.1583627874164117,0.06249018067556955,0.17699309414640124,0.04297439603551512,0.27747729117840786,0.07210641199275825,0.10593722921109398,4
adult,logistic_regression,baseline,68,0.8483033932135728,,,,,,0.17421228322684412,0.04943502824858759,,,,,964,0.14380969999999849,success,adult_sex_age,sex x age_group,True,0.16384400341315258,0.04943502824858759,0.17421228322684412,0.020574434074150494,0.2832737593836399,0.070935441370224,0.11095145044595664,4
adult,logistic_regression,baseline,69,0.8502994011976048,,,,,,0.17412054697883209,0.07511561522256704,,,,,1005,0.14185409999999976,success,adult_sex_age,sex x age_group,True,0.15777413580820837,0.07511561522256704,0.17412054697883209,0.01430243803125153,0.26915529419284734,0.08488429115195095,0.103563192834228,4
adult,logistic_regression,baseline,70,0.8461538461538461,,,,,,0.18752481971534302,0.18078897770845526,,,,,1005,0.12888029999999873,success,adult_sex_age,sex x age_group,True,0.18752481971534302,0.18078897770845526,0.1704284323849541,0.02476205018577904,0.29267945984363897,0.19973482550169663,0.1139019551790154,4
adult,logistic_regression,baseline,71,0.8483033932135728,,,,,,0.17855843635415278,0.07004346213468504,,,,,1014,0.1140150000000002,success,adult_sex_age,sex x age_group,True,0.16470645439078307,0.06604550042705182,0.17855843635415278,0.07004346213468504,0.2830353438034662,0.10053380782918153,0.10890189495783756,4
adult,xgboost,baseline,42,0.8622754491017964,,,,,,0.1934258708932468,0.12106192207427846,,,,,978,0.7621007999999989,success,adult_sex_age,sex x age_group,True,0.17813899529992286,0.06616541353383465,0.1934258708932468,0.12106192207427846,0.2986220908809311,0.17854267310789051,0.11668069901636652,4
adult,xgboost,baseline,43,0.8728696453247351,,,,,,0.17756685707065467,0.05801065292398433,,,,,975,0.423524200000001,success,adult_sex_age,sex x age_group,True,0.1535065922839178,0.02777777777777779,0.17756685707065467,0.05801065292398433,0.2744650815179782,0.07121212121212117,0.08356676721294677,4
adult,xgboost,baseline,44,0.8693382465837556,,,,,,0.19609560759530148,0.1197238304825411,,,,,1022,0.4507443000000002,success,adult_sex_age,sex x age_group,True,0.18149975137387367,0.1197238304825411,0.19609560759530148,0.03768244139761168,0.3077821148380161,0.1307964601769911,0.10558651148066989,4
adult,xgboost,baseline,45,0.8633502226316597,,,,,,0.19192695682782945,0.11077140698590282,,,,,1013,0.38872830000000214,success,adult_sex_age,sex x age_group,True,0.19042150377991449,0.11077140698590282,0.19192695682782945,0.05441100684332267,0.31176148258960124,0.12870432263814613,0.1196355085243974,4
adult,xgboost,baseline,46,0.8696453247351451,,,,,,0.18209245389716042,0.10548594595457372,,,,,1022,0.3708664000000006,success,adult_sex_age,sex x age_group,True,0.1770208152920726,0.10548594595457372,0.18209245389716042,0.07833256985799353,0.284628928924776,0.14662996577890197,0.08905732059402578,4
adult,xgboost,baseline,47,0.8671886995240289,,,,,,0.19933742964204404,0.10659323224768247,,,,,1002,0.3803145000000008,success,adult_sex_age,sex x age_group,True,0.18372032607243086,0.10659323224768247,0.19933742964204404,0.10212663355355156,0.3069898541574997,0.1402393418100224,0.10809769599042489,4
adult,xgboost,baseline,48,0.8719484108705665,,,,,,0.19615147865649674,0.1292954622172927,,,,,989,0.3683917000000001,success,adult_sex_age,sex x age_group,True,0.18593140784993845,0.1292954622172927,0.19615147865649674,0.0362216156755335,0.31127496736603527,0.14368219187811848,0.10384391107895811,4
adult,xgboost,baseline,49,0.8608935974205435,,,,,,0.19261271950781694,0.08910730536940514,,,,,965,0.37617990000000034,success,adult_sex_age,sex x age_group,True,0.15270753289265848,0.044493586908447624,0.19261271950781694,0.08910730536940514,0.2844531976182369,0.10739784710017575,0.09708349008678382,4
adult,xgboost,baseline,50,0.8694917856594503,,,,,,0.1884643282807953,0.1089965826358279,,,,,1001,0.3816828999999977,success,adult_sex_age,sex x age_group,True,0.17696146003030336,0.1089965826358279,0.1884643282807953,0.09044620448158225,0.30068318777996195,0.12660457420405113,0.09578153197506432,4
adult,xgboost,baseline,51,0.8751727314601566,,,,,,0.18902323366677948,0.0824912064280594,,,,,1022,0.3751346999999967,success,adult_sex_age,sex x age_group,True,0.18165319559360404,0.0824912064280594,0.18902323366677948,0.05899564744632224,0.30328491080362996,0.14567550505050508,0.09098759054453037,4
adult,xgboost,baseline,52,0.8682634730538922,,,,,,0.1833961850250201,0.10959753646122927,,,,,1020,0.3690788000000005,success,adult_sex_age,sex x age_group,True,0.1833961850250201,0.10959753646122927,0.18110817908606255,0.08160849772382406,0.29331644784451566,0.18695661371184402,0.0820287503290133,4
adult,xgboost,baseline,53,0.8731767234761246,,,,,,0.19262851300339728,0.09935359087901452,,,,,982,0.37416939999999954,success,adult_sex_age,sex x age_group,True,0.18028534842852473,0.08075412411626082,0.19262851300339728,0.09935359087901452,0.3011264711713498,0.11788153622214759,0.09524125803350032,4
adult,xgboost,baseline,54,0.865806847842776,,,,,,0.1898005422763012,0.1482644219795064,,,,,998,0.3769943999999974,success,adult_sex_age,sex x age_group,True,0.17589706138122388,0.1482644219795064,0.1898005422763012,0.11674356392491614,0.29669241255286954,0.18146791428625658,0.09339139578475747,4
adult,xgboost,baseline,55,0.8653462306156917,,,,,,0.18140499132892907,0.05072924017878144,,,,,988,0.3708007000000002,success,adult_sex_age,sex x age_group,True,0.16123765036583854,0.0451000101976895,0.18140499132892907,0.05072924017878144,0.2917412690605017,0.10636349466136696,0.10451576695267129,4
adult,xgboost,baseline,56,0.8635037617073545,,,,,,0.19100932707377516,0.08565165865662727,,,,,965,0.370126299999999,success,adult_sex_age,sex x age_group,True,0.1745666931353025,0.07537237248318018,0.19100932707377516,0.08565165865662727,0.3004376225537938,0.12474837181764353,0.11027033723690045,4
adult,xgboost,baseline,57,0.8705665591893137,,,,,,0.18312284730195177,0.05238765467455042,,,,,1031,0.3877865000000007,success,adult_sex_age,sex x age_group,True,0.180297942630036,0.05238765467455042,0.18312284730195177,0.01437806260075658,0.2940799562925426,0.11233859397417512,0.09546623359047232,4
adult,xgboost,baseline,58,0.8679563949025026,,,,,,0.18345929507265968,0.07851458885941642,,,,,979,0.37915089999999907,success,adult_sex_age,sex x age_group,True,0.17287921202650802,0.07851458885941642,0.18345929507265968,0.07287599925636734,0.28776338829709613,0.11372377622377627,0.09253065774804906,4
adult,xgboost,baseline,59,0.8595117457392907,,,,,,0.1755734249520477,0.0913677789087195,,,,,1022,0.39182089999999903,success,adult_sex_age,sex x age_group,True,0.1755734249520477,0.0913677789087195,0.1722525773482705,0.07824030508642466,0.27721957726046864,0.11109213902964499,0.09113622865581487,4
adult,xgboost,baseline,60,0.8687240902809765,,,,,,0.17573390639179162,0.03699340962864428,,,,,1009,0.3928024999999984,success,adult_sex_age,sex x age_group,True,0.17573390639179162,0.03699340962864428,0.1742204209385061,0.029426958414818682,0.289976171747074,0.046712936186620424,0.08951568121828957,4
adult,xgboost,baseline,61,0.8697988638108398,,,,,,0.17601277106633378,0.04904797284500961,,,,,959,0.795311599999998,success,adult_sex_age,sex x age_group,True,0.17601277106633378,0.04128959276018107,0.17426727354450144,0.04904797284500961,0.2921494104637755,0.05847585513078468,0.09190372859826934,4
adult,xgboost,baseline,62,0.8639643789344388,,,,,,0.18152635215475016,0.08852486142136173,,,,,1040,0.5077238000000008,success,adult_sex_age,sex x age_group,True,0.18152635215475016,0.08852486142136173,0.16984691924990436,0.011186696900982618,0.28730928162746344,0.13888888888888884,0.09590023287167546,4
adult,xgboost,baseline,63,0.8707200982650084,,,,,,0.18040064394088012,0.12656541672266775,,,,,982,0.3858446000000022,success,adult_sex_age,sex x age_group,True,0.17614870789293285,0.12656541672266775,0.18040064394088012,0.10521541950113378,0.2971199250427436,0.2435043304463691,0.0898311371523412,4
adult,xgboost,baseline,64,0.8699524028865346,,,,,,0.19566818927206753,0.1459921798631476,,,,,993,0.39059819999999945,success,adult_sex_age,sex x age_group,True,0.17161713649643778,0.08251882371803598,0.19566818927206753,0.1459921798631476,0.3011567438786944,0.1825950890707751,0.09644930054853303,4
adult,xgboost,baseline,65,0.8645785352372178,,,,,,0.1920234620433902,0.08746331236897276,,,,,955,0.3930505999999987,success,adult_sex_age,sex x age_group,True,0.16811040003297756,0.08746331236897276,0.1920234620433902,0.04775503728383301,0.29968172059211273,0.10323105411626254,0.10590381347056843,4
adult,xgboost,baseline,66,0.8679563949025026,,,,,,0.17798345540776161,0.08474279970281018,,,,,1014,0.41980090000000203,success,adult_sex_age,sex x age_group,True,0.17213353303945972,0.04799336215555261,0.17798345540776161,0.08474279970281018,0.28236531330930625,0.10883821447201736,0.08871035116544598,4
adult,xgboost,baseline,67,0.8659603869184708,,,,,,0.1984278058257325,0.07699256659095599,,,,,940,0.47965380000000124,success,adult_sex_age,sex x age_group,True,0.16987889622242064,0.054818015187221736,0.1984278058257325,0.07699256659095599,0.3015792779130861,0.09601337835313206,0.10731724970996354,4
adult,xgboost,baseline,68,0.8665745432212498,,,,,,0.18989518935321925,0.07184302947014809,,,,,964,0.38584519999999856,success,adult_sex_age,sex x age_group,True,0.1787852833794643,0.07184302947014809,0.18989518935321925,0.06035854861719858,0.30643591789194385,0.13267457180500664,0.10504415111337165,4
adult,xgboost,baseline,69,0.8710271764163979,,,,,,0.1809409764745007,0.06857758996796426,,,,,1005,0.38195859999999726,success,adult_sex_age,sex x age_group,True,0.16694194197921214,0.06857758996796426,0.1809409764745007,0.020779253830101263,0.27988323905099766,0.0880694953646406,0.08726868468697392,4
adult,xgboost,baseline,70,0.8668816213726394,,,,,,0.18421936120047808,0.15110807824787165,,,,,1005,0.38227159999999927,success,adult_sex_age,sex x age_group,True,0.18421936120047808,0.15110807824787165,0.18341048558439865,0.06712220695271542,0.2999289267945984,0.2036674981460257,0.09178599582456232,4
adult,xgboost,baseline,71,0.8688776293566712,,,,,,0.18827776599673246,0.09113416833889687,,,,,1014,0.45048519999999925,success,adult_sex_age,sex x age_group,True,0.17042810609585854,0.049258482801459724,0.18827776599673246,0.09113416833889687,0.2992101927482109,0.20502174772637405,0.09566640423456478,4
acs_income,logistic_regression,baseline,42,0.7716,,,,,,0.2279604757907035,0.1432786356282446,,,,,1882,0.04702079999999853,success,acs_sex_age,sex x age_group,False,0.03653487600112887,0.040382067247820674,0.2279604757907035,0.1432786356282446,0.26474341864216544,0.20168351845395238,0.13592386650624871,4
acs_income,logistic_regression,baseline,43,0.7667,,,,,,0.22187822514721256,0.15485613925974084,,,,,1848,0.041651999999999134,success,acs_sex_age,sex x age_group,False,0.042772982270016524,0.031059883880807382,0.22187822514721256,0.15485613925974084,0.2637621387621388,0.19082466129982334,0.13993640136306895,4
acs_income,logistic_regression,baseline,44,0.7708,,,,,,0.2182350168529833,0.14352523267724704,,,,,1824,0.04154250000000559,success,acs_sex_age,sex x age_group,False,0.014524287434765193,0.03348496895683417,0.2182350168529833,0.14352523267724704,0.2519634665593051,0.22080826150593602,0.151514012303486,4
acs_income,logistic_regression,baseline,45,0.7822,,,,,,0.2061907756232953,0.1251972380875147,,,,,1945,0.04681420000000003,success,acs_sex_age,sex x age_group,False,0.03061676262509727,0.020444131555242606,0.2061907756232953,0.1251972380875147,0.23713454401177061,0.18433408045299038,0.13597309767513585,4
acs_income,logistic_regression,baseline,46,0.7705,,,,,,0.2169792435395541,0.11663944328177911,,,,,1903,0.04196829999999352,success,acs_sex_age,sex x age_group,False,0.02470511905242978,0.03700042032477491,0.2169792435395541,0.11663944328177911,0.24565442660629305,0.19591212792000756,0.1383401374091407,4
acs_income,logistic_regression,baseline,47,0.7661,,,,,,0.2196142722852658,0.14273415736123785,,,,,1890,0.04060599999999681,success,acs_sex_age,sex x age_group,False,0.01680702349146912,0.03972457835593257,0.2196142722852658,0.14273415736123785,0.2401154401154401,0.2023598037915949,0.1412279858186038,4
acs_income,logistic_regression,baseline,48,0.7675,,,,,,0.2235790916509351,0.14379120708588222,,,,,1792,0.0418236999999948,success,acs_sex_age,sex x age_group,False,0.011222922234062627,0.03492069113852503,0.2235790916509351,0.14379120708588222,0.24441752507454595,0.20768465163084004,0.14927874764363577,4
acs_income,logistic_regression,baseline,49,0.7764,,,,,,0.21549018868082714,0.14145550614548297,,,,,1841,0.041999500000002854,success,acs_sex_age,sex x age_group,False,0.024917205108361706,0.03638384257475624,0.21549018868082714,0.14145550614548297,0.24816482453930108,0.2099963470008499,0.1282955816168756,4
acs_income,logistic_regression,baseline,50,0.7776,,,,,,0.2218083254025755,0.15835225472594783,,,,,1820,0.04302470000000369,success,acs_sex_age,sex x age_group,False,0.001901704790677583,0.06052354596844767,0.2218083254025755,0.15835225472594783,0.23289768483943243,0.21338960291578746,0.1403007172028421,4
acs_income,logistic_regression,baseline,51,0.7679,,,,,,0.20018610709995316,0.1175272867767796,,,,,1842,0.04400739999999814,success,acs_sex_age,sex x age_group,False,0.03343733580461128,0.04271459225318108,0.20018610709995316,0.1175272867767796,0.23520152586262127,0.18742996593624484,0.11860935822541337,4
acs_income,logistic_regression,baseline,52,0.7666,,,,,,0.2182900233441985,0.14134884723120011,,,,,1870,0.0454410999999979,success,acs_sex_age,sex x age_group,False,0.021553801696111208,0.03445858741754326,0.2182900233441985,0.14134884723120011,0.24509227839392722,0.22446549762661339,0.14971972184856153,4
acs_income,logistic_regression,baseline,53,0.7626,,,,,,0.22499389538705927,0.15880427895188043,,,,,1869,0.04156160000000142,success,acs_sex_age,sex x age_group,False,0.03269837839506645,0.037391274798659335,0.22499389538705927,0.15880427895188043,0.25379954593437737,0.20585038416222756,0.1460098410824832,4
acs_income,logistic_regression,baseline,54,0.7739,,,,,,0.2252800071913682,0.15300917243596224,,,,,1854,0.04474409999999551,success,acs_sex_age,sex x age_group,False,0.011801212335169342,0.06167753877829796,0.2252800071913682,0.15300917243596224,0.25007314185919854,0.20914420147325385,0.15509952828315365,4
acs_income,logistic_regression,baseline,55,0.7683,,,,,,0.2255966229443599,0.1352148596491488,,,,,1824,0.03843479999999744,success,acs_sex_age,sex x age_group,False,0.02674981309966412,0.04180408833351401,0.2255966229443599,0.1352148596491488,0.25327054514201525,0.17011613848334806,0.1533655162243638,4
acs_income,logistic_regression,baseline,56,0.7693,,,,,,0.2271114709761432,0.15603879754652672,,,,,1888,0.03741839999999996,success,acs_sex_age,sex x age_group,False,0.011123721675151188,0.05630309094072794,0.2271114709761432,0.15603879754652672,0.23769575794938005,0.20535829646152537,0.15028197695815387,4
acs_income,logistic_regression,baseline,57,0.7702,,,,,,0.21409645613911032,0.14332705771606757,,,,,1829,0.03733350000000257,success,acs_sex_age,sex x age_group,False,0.02541005239237787,0.03266965728669302,0.21409645613911032,0.14332705771606757,0.24784844987141325,0.23096383147853727,0.1438510364995422,4
acs_income,logistic_regression,baseline,58,0.7721,,,,,,0.21286693531114736,0.12982787499912396,,,,,1891,0.038097700000001566,success,acs_sex_age,sex x age_group,False,0.03339603935501623,0.032012017065420784,0.21286693531114736,0.12982787499912396,0.2463740325551829,0.19737850186920203,0.1369857670539869,4
acs_income,logistic_regression,baseline,59,0.7652,,,,,,0.21854988458303437,0.12082231232802387,,,,,1857,0.03819520000000409,success,acs_sex_age,sex x age_group,False,0.00928949977063237,0.034941021926154225,0.21854988458303437,0.12082231232802387,0.25419663860782815,0.22571157565017907,0.15760084551699843,4
acs_income,logistic_regression,baseline,60,0.771,,,,,,0.20692943934654812,0.1262665319045717,,,,,1869,0.04067569999999421,success,acs_sex_age,sex x age_group,False,0.027742433005590927,0.0308671577159344,0.20692943934654812,0.1262665319045717,0.23576600236267606,0.1520889405845517,0.12575338481043047,4
acs_income,logistic_regression,baseline,61,0.7725,,,,,,0.21038645824163382,0.12922103900688353,,,,,1882,0.0391514000000015,success,acs_sex_age,sex x age_group,False,0.02373835656691653,0.03595207508223963,0.21038645824163382,0.12922103900688353,0.2366166210093514,0.19788135593220335,0.1342755086193508,4
acs_income,logistic_regression,baseline,62,0.7711,,,,,,0.21815169761906678,0.1509200778315708,,,,,1867,0.03872100000000245,success,acs_sex_age,sex x age_group,False,0.03551879699248123,0.02522453768303312,0.21815169761906678,0.1509200778315708,0.25194331814487503,0.19467058019973793,0.13362415751207343,4
acs_income,logistic_regression,baseline,63,0.7667,,,,,,0.21256918520596424,0.12994082199689683,,,,,1803,0.041119199999997136,success,acs_sex_age,sex x age_group,False,0.014169424668683706,0.03136183270817583,0.21256918520596424,0.12994082199689683,0.23899712979317145,0.21488266706138204,0.1482781984939714,4
acs_income,logistic_regression,baseline,64,0.7735,,,,,,0.22136200882456736,0.14170968088023173,,,,,1880,0.03867929999999831,success,acs_sex_age,sex x age_group,False,0.030463975462668047,0.04743543349195778,0.22136200882456736,0.14170968088023173,0.2598834306992809,0.2309550561797753,0.13209268538924662,4
acs_income,logistic_regression,baseline,65,0.7664,,,,,,0.2214170515932044,0.1341968315697022,,,,,1908,0.03851799999999628,success,acs_sex_age,sex x age_group,False,0.019435987033911972,0.04682475660948848,0.2214170515932044,0.1341968315697022,0.2455182109170361,0.17086377369812933,0.15747195448958412,4
acs_income,logistic_regression,baseline,66,0.7713,,,,,,0.21839437013097374,0.13333886082610402,,,,,1880,0.03977640000000093,success,acs_sex_age,sex x age_group,False,0.033533105091454685,0.03502262096012099,0.21839437013097374,0.13333886082610402,0.25212517785645744,0.18879781420765018,0.12580490937382022,4
acs_income,logistic_regression,baseline,67,0.7809,,,,,,0.21496538031901663,0.11671536254617165,,,,,1826,0.04200170000000014,success,acs_sex_age,sex x age_group,False,0.03023349881556936,0.04571733900617847,0.21496538031901663,0.11671536254617165,0.2487960446233377,0.19630947430032508,0.13986016624121322,4
acs_income,logistic_regression,baseline,68,0.7702,,,,,,0.2383996827446872,0.15250968632372142,,,,,1833,0.056186599999996645,success,acs_sex_age,sex x age_group,False,0.014064749814049538,0.05482843706678753,0.2383996827446872,0.15250968632372142,0.26827993877354683,0.22330153290418187,0.1629312974972918,4
acs_income,logistic_regression,baseline,69,0.7725,,,,,,0.21294583658493038,0.13903086441760149,,,,,1840,0.037534299999997245,success,acs_sex_age,sex x age_group,False,0.0221269686292907,0.05619735511287538,0.21294583658493038,0.13903086441760149,0.24098389994192096,0.21207084818704436,0.13098798044319288,4
acs_income,logistic_regression,baseline,70,0.7735,,,,,,0.20751730716348354,0.1203755129205597,,,,,1824,0.03747320000000087,success,acs_sex_age,sex x age_group,False,0.02007908137001746,0.05690428815955573,0.20751730716348354,0.1203755129205597,0.24485604619945187,0.20553003430830963,0.12806794637858415,4
acs_income,logistic_regression,baseline,71,0.7648,,,,,,0.21631097217665612,0.1519669649192562,,,,,1886,0.044967399999997326,success,acs_sex_age,sex x age_group,False,0.012172592813212313,0.0372431138517203,0.21631097217665612,0.1519669649192562,0.23326759022228827,0.22814575960502814,0.14231301939058172,4
acs_income,xgboost,baseline,42,0.8162,,,,,,0.2231341939163901,0.11451808673127062,,,,,1882,0.296493599999998,success,acs_sex_age,sex x age_group,False,0.09516754724452214,0.0007367372353673796,0.2231341939163901,0.11451808673127062,0.3130373801562052,0.15037505603426804,0.10459006563608028,4
acs_income,xgboost,baseline,43,0.8179,,,,,,0.21501735837517294,0.11328576847055061,,,,,1848,0.30264289999999505,success,acs_sex_age,sex x age_group,False,0.10311279355740949,0.005288940649491591,0.21501735837517294,0.11328576847055061,0.30994793494793493,0.13294914588651086,0.11572230571781245,4
acs_income,xgboost,baseline,44,0.8093,,,,,,0.21328651380431074,0.12934135517686207,,,,,1824,0.34009070000000463,success,acs_sex_age,sex x age_group,False,0.07961059815335209,0.013441927254025043,0.21328651380431074,0.12934135517686207,0.29667141972670585,0.1934247922620016,0.08225341782771085,4
acs_income,xgboost,baseline,45,0.8166,,,,,,0.20321791304846792,0.11257457974674745,,,,,1945,0.38110770000000116,success,acs_sex_age,sex x age_group,False,0.0820045477843202,0.012373301262190162,0.20321791304846792,0.11257457974674745,0.28073549954950855,0.136734693877551,0.08690093485570706,4
acs_income,xgboost,baseline,46,0.8125,,,,,,0.2149163548220579,0.08867409962300465,,,,,1903,0.37613019999999864,success,acs_sex_age,sex x age_group,False,0.09069629683794744,0.016586548423190073,0.2149163548220579,0.08867409962300465,0.2997659049574127,0.11910285777881591,0.1027689204138739,4
acs_income,xgboost,baseline,47,0.8093,,,,,,0.20648814899106127,0.11538029355994095,,,,,1890,0.2763241999999977,success,acs_sex_age,sex x age_group,False,0.0634124236978309,0.010197685631629594,0.20648814899106127,0.11538029355994095,0.265909090909091,0.13026823986919445,0.07942802697816091,4
acs_income,xgboost,baseline,48,0.8154,,,,,,0.2200240371516557,0.10398381349456787,,,,,1792,0.27425110000000075,success,acs_sex_age,sex x age_group,False,0.06592485113628604,0.003781285563305481,0.2200240371516557,0.10398381349456787,0.2891962732673715,0.12997506271048864,0.10633187818684417,4
acs_income,xgboost,baseline,49,0.8177,,,,,,0.21266856982364357,0.1089466866998633,,,,,1841,0.27098769999999917,success,acs_sex_age,sex x age_group,False,0.08619618010993091,0.01476355589801337,0.21266856982364357,0.1089466866998633,0.29900213688246907,0.1466404710665432,0.09921160357308298,4
acs_income,xgboost,baseline,50,0.8158,,,,,,0.21643074842106585,0.1279918201979665,,,,,1820,0.27579529999999863,success,acs_sex_age,sex x age_group,False,0.06682427502723143,0.0006356583646727199,0.21643074842106585,0.1279918201979665,0.28355359237712174,0.17067404748202752,0.08514380721400351,4
acs_income,xgboost,baseline,51,0.8214,,,,,,0.19859337910732122,0.09533587440281144,,,,,1842,0.2820464000000058,success,acs_sex_age,sex x age_group,False,0.0879592084793473,0.004650675888211442,0.19859337910732122,0.09533587440281144,0.2822188607746621,0.1421932991001067,0.0787133740248175,4
acs_income,xgboost,baseline,52,0.8168,,,,,,0.2043223129529418,0.09833909160481169,,,,,1870,0.2781811999999988,success,acs_sex_age,sex x age_group,False,0.07709125656568089,0.005181910972229531,0.2043223129529418,0.09833909160481169,0.2769777621201596,0.1478482601702561,0.08575471290705267,4
