run_block,dataset,dataset_variant,model,mitigation,protected_attribute,seed,n_rows,accuracy,precision,recall,f1,spd,di,eod,aod,cfs,acfs_balanced,runtime_seconds,status,error_message
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,58,32561,0.8194380469829572,0.6451851851851852,0.5554846938775511,0.59698423577793,-0.0963078953026405,0.5955799387006763,-0.0212959454338764,-0.0087163537117285,0.1326850639368923,0.1326850639368923,10.336257300000057,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,59,32561,0.8043912175648703,0.603085553997195,0.548469387755102,0.5744822979291917,-0.0903874122631368,0.6376943224062183,0.0094192893878469,0.0049141691392371,0.1167566370960006,0.1167566370960006,10.736219300000016,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,60,32561,0.822815906648242,0.6533333333333333,0.5625,0.6045236463331048,-0.0891961407630511,0.6228105282983332,0.0626948424505214,0.0304742640876644,0.1398886797507259,0.1398886797507259,10.254686399999969,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,61,32561,0.8191309688315677,0.6582792207792207,0.517219387755102,0.5792857142857143,-0.0777529158068031,0.6374832205695546,0.1076357466063349,0.0538749401434368,0.150445095496755,0.150445095496755,10.951955399999974,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,62,32561,0.8111469368954399,0.6191819464033851,0.5599489795918368,0.5880776959142666,-0.0940074662416298,0.6222356799367716,-0.0414528005294944,-0.0185927887716932,0.1329543439015114,0.1329543439015114,9.51127479999991,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,63,32561,0.8162137263933671,0.6499595796281326,0.5127551020408163,0.5732620320855615,-0.0850125145471647,0.6103219828449247,-0.017573884085241,-0.0113772002763265,0.1259104040159519,0.1259104040159519,9.660997099999918,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,64,32561,0.8189774297558728,0.6297531687791861,0.6020408163265306,0.6155852624714705,-0.0989906110461576,0.6237837144492485,-0.066939531169173,-0.0318795416252466,0.1435064923478322,0.1435064923478322,9.546110799999951,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,65,32561,0.8214340549669891,0.6566125290023201,0.5414540816326531,0.5934987766515205,-0.0776585562537518,0.6530250467278962,0.0361674043015761,0.0191048267472602,0.119976435143673,0.119976435143673,9.925841699999978,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,66,32561,0.8195915860586519,0.6489764973464746,0.5459183673469388,0.5930031174229303,-0.0884654787350286,0.6182246451820671,0.0281906835031425,0.0146851630330587,0.1282791700222907,0.1282791700222907,10.1889496,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,67,32561,0.8218946721940734,0.6529235382308846,0.5554846938775511,0.6002756719503791,-0.082276909230848,0.6442449492259125,0.0069258968316312,0.0074593532005709,0.1131043025092844,0.1131043025092844,9.56615690000001,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,68,32561,0.815599570090588,0.6245756958587916,0.5867346938775511,0.6050641236435383,-0.1038922001280358,0.6011673549662285,-0.0073293632615666,-0.0097426709490711,0.1299492198431112,0.1299492198431112,9.655650300000048,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,69,32561,0.8274220789190849,0.6583452211126961,0.5886479591836735,0.6215488215488215,-0.0850476251467242,0.6506628680293987,0.0173329344452338,0.0130574961103619,0.1161937969182303,0.1161937969182303,9.56249589999993,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,70,32561,0.8129894058037771,0.6382306477093207,0.5153061224489796,0.5702187720536345,-0.0771289640402691,0.6491798319669926,0.0228244622083577,0.0139997213608518,0.1161933289106215,0.1161933289106215,8.647152100000085,success,
required,adult,kaggle_mirror_train_partition,random_forest,equalized_odds,sex,71,32561,0.8235836020267158,0.6632891660171473,0.5427295918367347,0.5969835145562961,-0.0842632878933735,0.6251529170574085,0.0590076869322152,0.0258712836033649,0.1359973353428863,0.1359973353428863,8.42669699999999,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,42,32561,0.8475356978350991,0.7279936558287073,0.5854591836734694,0.6489925768822905,-0.0738640808324584,0.6373183395774488,-0.0646249770768384,-0.0379759035805408,0.1347866554780972,0.1347866554780972,0.5215193000000227,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,43,32561,0.8515277138031629,0.7402078337330136,0.5905612244897959,0.6569705569350834,-0.0607664316411834,0.697196863363764,0.0346843902084695,0.0031736900150689,0.1003569121252395,0.1003569121252395,0.3716306999999688,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,44,32561,0.8518347919545525,0.7331786542923434,0.6045918367346939,0.6627053477804964,-0.0957464299318247,0.5484740450179632,-0.0288194444444443,-0.0311395962088984,0.1518078563918011,0.1518078563918011,0.4005028999999922,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,45,32561,0.8464609243052357,0.7187981510015409,0.5950255102040817,0.6510816468946268,-0.0930010160779391,0.5626756604834177,-0.1359785142393837,-0.0768816049412593,0.1857963686937911,0.1857963686937911,0.3376952999999503,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,46,32561,0.8499923230462153,0.7369687249398557,0.5860969387755102,0.652930728241563,-0.1050462085550457,0.4927951794245483,-0.0512152777777777,-0.0441078035908073,0.1768935276247706,0.1768935276247706,0.3824827000000823,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,47,32561,0.8476892369107938,0.7318840579710145,0.579719387755102,0.6469750889679715,-0.0840623937132753,0.586022520321592,-0.0257096576654879,-0.0274949698249606,0.137811125220533,0.137811125220533,0.3149721999999428,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,48,32561,0.8527560264087211,0.7354988399071926,0.6065051020408163,0.6648025166025864,-0.0700089077485655,0.6639332466088567,-0.0037663282814599,-0.0071691246787913,0.10425277852499,0.10425277852499,0.3805044999999154,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,49,32561,0.8446184553968985,0.7332214765100671,0.5573979591836735,0.6333333333333334,-0.0888376125035057,0.5454272667971297,-0.1244586536063306,-0.0680218008760092,0.1839727000471789,0.1839727000471789,0.3190877000000682,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,50,32561,0.8484569322892677,0.7292817679558011,0.5892857142857143,0.6518518518518519,-0.0714664624996262,0.6518526377879124,-0.0201005025125629,-0.028443704180023,0.1170395078510749,0.1170395078510749,0.3709686000000829,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,51,32561,0.855980346998311,0.7464788732394366,0.6084183673469388,0.6704146170063247,-0.0909904672664862,0.565319747205946,-0.0322024573629194,-0.0300073708484714,0.1469701370679828,0.1469701370679828,0.3346111000000746,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,52,32561,0.8512206356517734,0.7401764234161988,0.5886479591836735,0.6557726465364122,-0.0782346506413771,0.6143010934721833,-0.0671558846766742,-0.0468852620205073,0.1444936759665938,0.1444936759665938,0.3254564999999729,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,53,32561,0.8527560264087211,0.7457627118644068,0.5892857142857143,0.658354114713217,-0.1059847414307161,0.4841336058459557,-0.0816628327308577,-0.061653089863476,0.1912917645447735,0.1912917645447735,0.3604723999999351,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,54,32561,0.8519883310302472,0.7495867768595041,0.5784438775510204,0.6529877609791218,-0.0792512213608616,0.5993209064591751,-0.0002345765892564,-0.0140781954345852,0.123560771731382,0.123560771731382,0.3500387000000273,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,55,32561,0.8526024873330262,0.7504118616144976,0.5809948979591837,0.6549245147375989,-0.0848640103738461,0.5736795272153385,-0.0757063993607903,-0.0517958589674086,0.1596716853716766,0.1596716853716766,0.3643081999999822,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,56,32561,0.8412405957316137,0.7099056603773585,0.5758928571428571,0.6359154929577464,-0.0627527554613637,0.693491836961,-0.011187927445733,-0.0119185727622506,0.0980918546770868,0.0980918546770868,0.3647027999999181,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,57,32561,0.8498387839705205,0.7341269841269841,0.5899234693877551,0.6541725601131541,-0.0936027754708108,0.5485904410772897,-0.0412366580787634,-0.0386919008230236,0.156235223323827,0.156235223323827,0.3594244999999318,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,58,32561,0.8473821587594043,0.735632183908046,0.5714285714285714,0.6432160804020101,-0.0705758379906986,0.6426735654607914,-0.0599999999999999,-0.0420358118953624,0.1324845211063174,0.1324845211063174,0.3146480000000338,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,59,32561,0.8403193612774451,0.7207357859531772,0.5497448979591837,0.6237337192474673,-0.0790120962083578,0.5954638985642193,-0.0297743596849811,-0.0316516266754581,0.1362435460011444,0.1362435460011444,0.3205311000000392,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,60,32561,0.8498387839705205,0.740228013029316,0.579719387755102,0.650214592274678,-0.0745118294741616,0.6257671817065917,-0.0625657227516393,-0.0418752583417578,0.1382964072152417,0.1382964072152417,0.3448664000000008,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,61,32561,0.8490710885920467,0.7415359207266722,0.5727040816326531,0.6462756387189637,-0.0573201804350952,0.7050664419649776,0.0253172106338248,0.0092895713146248,0.0967151301046418,0.0967151301046418,0.3605062999999973,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,62,32561,0.8409335175802242,0.7091194968553459,0.5752551020408163,0.6352112676056338,-0.0914328042800027,0.5612326047405888,-0.1255681818181817,-0.080254685863827,0.1840057668053556,0.1840057668053556,0.3666279000000259,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,63,32561,0.849531705819131,0.7405891980360065,0.5771683673469388,0.6487455197132617,-0.0456490472393415,0.7651911252855763,0.048477462585116,0.0109838101011521,0.0849797986600083,0.0849797986600083,0.3820890000000645,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,64,32561,0.8532166436358053,0.7459807073954984,0.5918367346938775,0.6600284495021336,-0.0799815672950097,0.6061459776122851,-0.0950893257922613,-0.0560699644554128,0.1562487199825997,0.1562487199825997,0.3581155000000535,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,65,32561,0.8472286196837095,0.7327376116978067,0.5752551020408163,0.6445158985351912,-0.0952466375478777,0.5307752084631592,-0.0860719610656314,-0.0527237564213812,0.1758167866429328,0.1758167866429328,0.3546647999999095,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,66,32561,0.8524489482573315,0.7556866048862679,0.5720663265306123,0.651179673321234,-0.0793362620285697,0.5903163580246913,0.0109598451258352,-0.0079391907688868,0.1269797349746501,0.1269797349746501,0.3386621999999306,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,67,32561,0.8478427759864886,0.7324738114423852,0.579719387755102,0.6472054111783553,-0.080288505711923,0.6030536277602524,-0.0919605533615095,-0.0561237931763583,0.1563298061223846,0.1563298061223846,0.3359106000000338,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,68,32561,0.8483033932135728,0.736541598694943,0.5758928571428571,0.6463851109520401,-0.0750317546724732,0.6244323342415985,-0.0389633577495971,-0.0309672661501663,0.1301325110826595,0.1301325110826595,0.3638618999999607,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,69,32561,0.8502994011976048,0.7393058918482648,0.5841836734693877,0.6526540790879942,-0.0841630677696251,0.5847207207207207,-0.0482537350737323,-0.0342291034886166,0.1454812964028133,0.1454812964028133,0.375928300000055,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,70,32561,0.8461538461538461,0.7256778309409888,0.5803571428571429,0.6449326718639263,-0.0985308166560668,0.5232407405687797,-0.0748905085896213,-0.0530249644397382,0.1758013872791616,0.1758013872791616,0.3511861000000635,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,baseline,race,71,32561,0.8483033932135728,0.7350081037277147,0.5784438775510204,0.6473947180585296,-0.0868906560951078,0.5702623156292665,-0.0358682723758548,-0.0373068665632924,0.1474508698512471,0.1474508698512471,0.3407269000000497,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,42,32561,0.8486104713649624,0.7354368932038835,0.579719387755102,0.6483594864479315,-0.0668084505494108,0.6640472285598437,-0.0419218778653952,-0.0247159570282543,0.1173497642208042,0.1173497642208042,0.5487138999999388,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,43,32561,0.8512206356517734,0.741727199354318,0.5860969387755102,0.6547915924474528,-0.0472490068676378,0.7600643075413596,0.0752342558291566,0.0271364015174553,0.0973888391682225,0.0973888391682225,0.5061427000000549,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,44,32561,0.8533701827115001,0.7430610626486915,0.5975765306122449,0.6624248851184164,-0.0874934895327233,0.5752160703502416,-0.0041666666666666,-0.0162849145196243,0.1331822500921932,0.1331822500921932,0.5155459999999721,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,45,32561,0.8470750806080147,0.7255520504731862,0.5867346938775511,0.6488011283497884,-0.0788879923495308,0.6170945749927473,-0.0871592175940001,-0.048928011150847,0.1494701615254076,0.1494701615254076,0.4993220999999721,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,46,32561,0.8502994011976048,0.740470397404704,0.5822704081632653,0.6519100321313817,-0.0928298160027228,0.5430233835674131,-0.0215277777777778,-0.0247107257726244,0.149011233996428,0.149011233996428,0.524430900000084,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,47,32561,0.8492246276677414,0.7405582922824302,0.5752551020408163,0.6475233309404164,-0.0797419616700709,0.5987621403285832,-0.013057305967643,-0.0198440239372404,0.1284702878115928,0.1284702878115928,0.5369263000000046,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,48,32561,0.8530631045601106,0.7377431906614786,0.6045918367346939,0.6645636172450052,-0.0634760362752678,0.6921274846631598,0.0066508364011113,0.0009229187392326,0.094730576688113,0.094730576688113,0.5107466000000613,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,49,32561,0.8444649163212038,0.7349703640982218,0.5535714285714286,0.6315023644961805,-0.0792101170291425,0.5882984362576199,-0.1025327075255651,-0.0534382453431271,0.1617206584100537,0.1617206584100537,0.5315164999999524,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,50,32561,0.8483033932135728,0.7297939778129953,0.5873724489795918,0.6508833922261484,-0.0585414410978949,0.7110005931884471,0.0077817659727207,-0.0098052764002371,0.0912819725706014,0.0912819725706014,0.5462000999999646,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,51,32561,0.8558268079226163,0.7526104417670683,0.5975765306122449,0.6661926768574477,-0.0813347739202769,0.5990792532223309,-0.0039244452594902,-0.0131941066877161,0.124843518161288,0.124843518161288,0.4934896999999409,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,52,32561,0.8512206356517734,0.741727199354318,0.5860969387755102,0.6547915924474528,-0.0632054398765168,0.6830617312137903,-0.0223228035405814,-0.0202136211934641,0.105670033349193,0.105670033349193,0.5148200999999517,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,53,32561,0.8519883310302472,0.7439418416801292,0.5873724489795918,0.6564504632929438,-0.1008102879340725,0.5071693373389512,-0.0715165954650016,-0.0545820263802859,0.1799348931101022,0.1799348931101022,0.5091118999999935,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,54,32561,0.8510670965760786,0.7508389261744967,0.5707908163265306,0.6485507246376812,-0.067634954737318,0.6500461049827533,0.0232230823363828,0.0019666539806732,0.1106946465179052,0.1106946465179052,0.5209790999999768,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,55,32561,0.8530631045601106,0.7510271158586689,0.5829081632653061,0.6563734290843807,-0.07814975235116,0.6063383838383838,-0.0635941018377278,-0.0428043510295112,0.1445524553450038,0.1445524553450038,0.5244292999999516,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,56,32561,0.8426224474128666,0.7170263788968825,0.5720663265306123,0.6363958850656262,-0.0481386677140809,0.7584774368724169,0.0294751709782932,0.0131383012543629,0.08306867576858,0.08306867576858,0.5293640999999525,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,57,32561,0.8504529402732995,0.7383627608346709,0.5867346938775511,0.6538734896943852,-0.0910784336027978,0.5553512387666225,-0.0377278861489388,-0.0358455468891717,0.1523251569685715,0.1523251569685715,0.5082396000000244,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,58,32561,0.846307385229541,0.7344913151364765,0.5663265306122449,0.6395390709398632,-0.0483422236518211,0.7492897213043063,-0.0076190476190476,-0.0082759183742329,0.0787368670851988,0.0787368670851988,0.4999302999999599,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,59,32561,0.8409335175802242,0.7224080267558528,0.5510204081632653,0.6251808972503617,-0.0704818837529117,0.6367925210504546,-0.0094598027668075,-0.018299698508219,0.1153622159943709,0.1153622159943709,0.5553936000000022,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,60,32561,0.8507600184246891,0.7414910858995137,0.5835459183673469,0.6531049250535332,-0.0642243442767517,0.6765638878314935,-0.0301588562722289,-0.0226018800196142,0.1101052981842753,0.1101052981842753,0.5097104000000172,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,61,32561,0.8483033932135728,0.7416666666666667,0.5676020408163265,0.6430635838150289,-0.0516627601509799,0.7306848422523492,0.0387163468467797,0.0178214601626462,0.0943789312270141,0.0943789312270141,0.5209360999999717,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,62,32561,0.8406264394288346,0.7130225080385852,0.5656887755102041,0.6308677098150783,-0.0763986563855139,0.6216673457963144,-0.1079545454545454,-0.0645178313889877,0.1568009218581831,0.1568009218581831,0.5487871000000268,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,63,32561,0.8509135575003839,0.7452752670501233,0.5784438775510204,0.651346499102334,-0.0350401299659435,0.8175610134637024,0.0722637161094151,0.0267351789821373,0.0791195028984484,0.0791195028984484,0.5194832000000815,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,64,32561,0.8515277138031629,0.7405924739791834,0.5899234693877551,0.6567270145544906,-0.0653100907102478,0.6760853797061251,-0.05776999730676,-0.0325618153641773,0.119889130918765,0.119889130918765,0.5484621000000516,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,65,32561,0.8453861507753724,0.7282343368592351,0.5707908163265306,0.6399713979263496,-0.0838529262726419,0.5828373220258988,-0.0812276704081919,-0.0444130689053585,0.1566640858900734,0.1566640858900734,0.4931516999999985,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,66,32561,0.8522954091816367,0.7537688442211056,0.5739795918367347,0.6517016654598118,-0.0718576295499372,0.6289351851851851,0.0415079414642269,0.0090844960962315,0.1233787204813026,0.1233787204813026,0.4784293999999818,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,67,32561,0.8479963150621833,0.7361111111111112,0.5746173469387755,0.6454154727793697,-0.0710754704353675,0.6415940466350734,-0.0573361971408115,-0.0369793577891059,0.1309492446825529,0.1309492446825529,0.5076199999999744,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,68,32561,0.8467680024566252,0.734375,0.5695153061224489,0.6415229885057472,-0.0708582834331337,0.6414141414141413,-0.0318661256701081,-0.0259886269697845,0.1218247236647212,0.1218247236647212,0.5104391999999507,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,69,32561,0.8492246276677414,0.7378246753246753,0.579719387755102,0.6492857142857144,-0.0755841411579116,0.6226910363601011,-0.0273658867516463,-0.0208755000101273,0.125283622889896,0.125283622889896,0.5129934999999932,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,70,32561,0.846307385229541,0.7280772325020113,0.5771683673469388,0.6438989683386694,-0.0903096001255856,0.5568713640275792,-0.0460752783748404,-0.0364089297326238,0.1539806110513677,0.1539806110513677,0.5070843999999397,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,reweighing,race,71,32561,0.8489175495163519,0.738562091503268,0.576530612244898,0.6475644699140402,-0.0728107064186242,0.6333743505605688,0.0172465060957478,-0.0076722982019281,0.1160887900389328,0.1160887900389328,0.518641300000013,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,42,32561,0.8366344234607708,0.7131979695431472,0.5376275510204082,0.6130909090909091,-0.0245522936214101,0.8671579267233895,0.0287181368054282,0.0264050321305001,0.0531293839584872,0.0531293839584872,0.594744999999989,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,43,32561,0.844925533548288,0.7217806041335453,0.5790816326530612,0.6426043878273178,-0.0241147164388382,0.8773199457601961,0.0474322655625771,0.0297281023643774,0.0559887846513991,0.0559887846513991,0.5485423999999739,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,44,32561,0.8344848764010441,0.7324478178368121,0.4923469387755102,0.5888634630053394,-0.035293923304752,0.7884256023113845,0.1274305555555555,0.0620873624579529,0.109096559751719,0.109096559751719,0.5500897000000577,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,45,32561,0.8403193612774451,0.699697428139183,0.5899234693877551,0.6401384083044982,-0.0573785189169804,0.7283531409168081,-0.1383297861558731,-0.0572599800840943,0.1311537860600349,0.1311537860600349,0.5455167000000074,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,46,32561,0.8426224474128666,0.7338501291989664,0.5433673469387755,0.6244045437889337,-0.0822631311712924,0.5681964620431116,-0.0131944444444443,-0.0177722039718602,0.1362583293861213,0.1362583293861213,0.5553883999999698,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,47,32561,0.8389375095961922,0.71571072319202,0.5491071428571429,0.621436304583183,-0.0439974895193068,0.7698624724296144,0.0234379629812535,0.0143349830862274,0.0779769907892933,0.0779769907892933,0.535007799999903,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,48,32561,0.8444649163212038,0.7349703640982218,0.5535714285714286,0.6315023644961805,-0.034701617855627,0.8136160467620107,0.0623223743273465,0.0377284294452012,0.080284093716541,0.080284093716541,0.531784000000016,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,49,32561,0.8384768923691079,0.7201365187713311,0.5382653061224489,0.6160583941605839,-0.0546110502026975,0.7088623080059806,-0.0948234813958233,-0.0370466785252446,0.1194047255294462,0.1194047255294462,0.5431257000000187,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,50,32561,0.8346384154767388,0.7229791099000908,0.5076530612244898,0.5964780816785313,-0.021033499662039,0.8778600344913702,0.0653553481694185,0.0322399027866475,0.0601921790316837,0.0601921790316837,0.5478425999999672,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,51,32561,0.8513741747274681,0.7362204724409449,0.5963010204081632,0.6589147286821706,-0.0634006138430206,0.6894038469465377,-0.0025307170364936,-0.0024040748743544,0.0947328897018327,0.0947328897018327,0.5938363000000209,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,52,32561,0.8461538461538461,0.7297077922077922,0.5733418367346939,0.6421428571428571,-0.0532984051229728,0.7293258002605231,-0.029125433533752,-0.0176305956672446,0.0926821585158616,0.0926821585158616,0.5197360999999319,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,53,32561,0.8360202671579917,0.7319109461966605,0.5031887755102041,0.5963718820861679,-0.0434038995825847,0.7472787558750964,0.0367647058823529,0.0186093612553559,0.0878748027112993,0.0878748027112993,0.5255134999999882,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,54,32561,0.8384768923691079,0.7345454545454545,0.5153061224489796,0.6056971514242878,-0.0354626430238045,0.7965040858260187,0.0619282195636875,0.0334008883909731,0.0835719162881116,0.0835719162881116,0.5667329000000336,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,55,32561,0.8430830646399509,0.7420212765957447,0.5338010204081632,0.6209198813056379,-0.0475763166162011,0.7361157453750047,-0.0161799956417519,-0.0081042442557056,0.0839362027846635,0.0839362027846635,0.5365743999999495,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,56,32561,0.8354061108552127,0.7077051926298158,0.5389030612244898,0.611875452570601,-0.0282214912143078,0.8495397568593646,0.0589131727624144,0.0349985107372505,0.068148354463652,0.068148354463652,0.5362178999999969,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,57,32561,0.8433901427913404,0.7209677419354839,0.5701530612244898,0.6367521367521367,-0.0632789742721493,0.6832624627135918,-0.0348717948717949,-0.0193690753571768,0.1085643454468823,0.1085643454468823,0.5281651000000238,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,58,32561,0.8430830646399509,0.7237704918032787,0.5631377551020408,0.633428981348637,-0.0394150483159771,0.7959691616584714,-0.024047619047619,-0.0094821928670243,0.0692439246430372,0.0692439246430372,0.5242104000000154,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,59,32561,0.8261937663135268,0.7003676470588235,0.485969387755102,0.5737951807228916,-0.0120271673542701,0.9287611752228396,0.0915956488602507,0.0536232233881321,0.0571212160949533,0.0571212160949533,0.5280794999999898,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,60,32561,0.8421618301857823,0.7227722772277227,0.5586734693877551,0.6302158273381294,-0.045140971049913,0.7654851039321431,-0.0319488519257642,-0.0132540014226909,0.0812146801165563,0.0812146801165563,0.5373430000000781,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,61,32561,0.8432366037156457,0.7203867848509267,0.5701530612244898,0.6365254538981844,-0.0320693188808566,0.8357518847733453,0.0047413857370768,0.0154531807248642,0.0541280001423631,0.0541280001423631,0.6159228999999868,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,62,32561,0.8335636419468755,0.7054329371816639,0.5299744897959183,0.6052439912600146,-0.0470428484750144,0.7492396013953622,-0.0612215909090909,-0.0299758538300633,0.0972501729547016,0.0972501729547016,0.5478870999999117,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,63,32561,0.8456932289267619,0.7301717089125103,0.5695153061224489,0.6399140093156576,-0.020347979342569,0.8933558171507131,0.0697298406071648,0.0343724047108132,0.0577736018774584,0.0577736018774584,0.5853773999999703,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,64,32561,0.846307385229541,0.7341040462427746,0.5669642857142857,0.6397984886649873,-0.0572403554826259,0.7058186191273962,-0.0674297513241762,-0.032784454950114,0.11290898565738,0.11290898565738,0.564144199999987,success,
required,adult,kaggle_mirror_train_partition,logistic_regression,equalized_odds,race,65,32561,0.8403193612774451,0.7225969645868465,0.5465561224489796,0.6223674655047203,-0.0601772200315784,0.6848211011164174,-0.0372858469069119,-0.0138939908064672,0.106633989157135,0.106633989157135,0.5693450999999641,success,
