dataset,dataset_label,model,age_coding,n_seeds,n_rows_mean,accuracy_mean,accuracy_sd,precision_mean,precision_sd,recall_mean,recall_sd,f1_mean,f1_sd,spd_mean,spd_sd,di_mean,di_sd,eod_mean,eod_sd,aod_mean,aod_sd,cfs_mean,cfs_sd,abs_spd_mean,abs_spd_sd,abs_eod_mean,abs_eod_sd,abs_aod_mean,abs_aod_sd,abs_di_violation_mean,abs_di_violation_sd
bank_uci,UCI Bank Marketing,gradient_boosting,middle_vs_rest,30,41188.0,0.9018410617463786,0.0019149461385653366,0.6709437907206558,0.02593772226130592,0.25334051724137935,0.01499395844922343,0.36747793215296437,0.016721182180421314,0.059672608880211406,0.006299400609095884,2.952160958263392,0.20592533280609696,0.09839317757281556,0.02897196473570188,0.06277347973046203,0.014745553202349045,[0.54325006],0.06145578664699473,0.059672608880211406,0.006299400609095884,0.09839317757281556,0.02897196473570188,0.06277347973046203,0.014745553202349045,1.9521609582633916,0.20592533280609696
bank_uci,UCI Bank Marketing,gradient_boosting,older_vs_rest,30,41188.0,0.9018410617463786,0.0019149461385653366,0.6709437907206558,0.02593772226130592,0.25334051724137935,0.01499395844922343,0.36747793215296437,0.016721182180421314,0.2565281820731417,0.025515788753711084,7.9539977829657325,0.6473098517457369,0.19876791692952586,0.04745523360184804,0.1797418477092896,0.027695880688073653,[1.89725893],0.17947478720301124,0.2565281820731417,0.025515788753711084,0.19876791692952586,0.04745523360184804,0.1797418477092896,0.027695880688073653,6.9539977829657325,0.6473098517457369
bank_uci,UCI Bank Marketing,gradient_boosting,young_vs_rest,30,41188.0,0.9018410617463786,0.0019149461385653366,0.6709437907206558,0.02593772226130592,0.25334051724137935,0.01499395844922343,0.36747793215296437,0.016721182180421314,0.02753400790543337,0.006369783817787279,1.7355156327380616,0.18752509846756754,0.03049552164430341,0.028024204891925808,0.02208158459423494,0.014626129413737334,[0.20485747],0.05580759254035089,0.02753400790543337,0.006369783817787279,0.03367598608127254,0.023962952576466856,0.02270425033568779,0.01360424380262635,0.7355156327380616,0.18752509846756754
bank_uci,UCI Bank Marketing,logistic_regression,middle_vs_rest,30,41188.0,0.900101157238812,0.0020132518278513814,0.668497534634271,0.028342009673796867,0.22517959770114943,0.01471397015930417,0.3366068330085848,0.017743835475181418,0.05259684954420642,0.005741689950129986,2.9196169388888493,0.20225003893718826,0.0863915049348959,0.026682129297539887,0.05508683488072327,0.013382810581025636,[0.52842303],0.05994282690844155,0.05259684954420642,0.005741689950129986,0.0863915049348959,0.026682129297539887,0.05508683488072327,0.013382810581025636,1.9196169388888487,0.2022500389371883
bank_uci,UCI Bank Marketing,logistic_regression,older_vs_rest,30,41188.0,0.900101157238812,0.0020132518278513814,0.668497534634271,0.028342009673796867,0.22517959770114943,0.01471397015930417,0.3366068330085848,0.017743835475181418,0.21553160869188626,0.023205571977313606,7.493952602635428,0.6558620794883043,0.1666769319515904,0.04115963417657301,0.14727053639151647,0.02119227883410662,[1.75585792],0.17823533187669705,0.21553160869188626,0.023205571977313606,0.1666769319515904,0.04115963417657301,0.14727053639151647,0.02119227883410662,6.493952602635428,0.6558620794883042
bank_uci,UCI Bank Marketing,logistic_regression,young_vs_rest,30,41188.0,0.900101157238812,0.0020132518278513814,0.668497534634271,0.028342009673796867,0.22517959770114943,0.01471397015930417,0.3366068330085848,0.017743835475181418,0.02581915399227992,0.005097217582945483,1.7762724942489954,0.15855378051833965,0.029969885594166214,0.02891431404520331,0.021597941764381418,0.014149626760073702,[0.21457267],0.04725275328723259,0.02581915399227992,0.005097217582945483,0.033960664679548405,0.023918761973465125,0.02223834830229253,0.01308322798845443,0.7762724942489957,0.15855378051833965
bank_uci,UCI Bank Marketing,mlp,middle_vs_rest,30,41188.0,0.8998543335761107,0.002670170548724232,0.6522149008246342,0.04526566867210821,0.24428879310344828,0.02897989199660511,0.3536668839370165,0.029151648116098616,0.06079606972993057,0.010596458074442533,3.0124599096675855,0.23129091352539716,0.1004760601724107,0.02742275968479831,0.06484232470321115,0.015104828087170574,[0.55964359],0.06583672292219979,0.06079606972993057,0.010596458074442533,0.1004760601724107,0.02742275968479831,0.06484232470321115,0.015104828087170574,2.0124599096675855,0.2312909135253972
bank_uci,UCI Bank Marketing,mlp,older_vs_rest,30,41188.0,0.8998543335761107,0.002670170548724232,0.6522149008246342,0.04526566867210821,0.24428879310344828,0.02897989199660511,0.3536668839370165,0.029151648116098616,0.2641572685745188,0.05442381676661188,8.16733234500133,0.8248698090661726,0.21396732711988947,0.050530637900526976,0.19158644716388373,0.04840790583210943,[1.95926085],0.23467275432597418,0.2641572685745188,0.05442381676661188,0.21396732711988947,0.050530637900526976,0.19158644716388373,0.04840790583210943,7.167332345001331,0.8248698090661726
bank_uci,UCI Bank Marketing,mlp,young_vs_rest,30,41188.0,0.8998543335761107,0.002670170548724232,0.6522149008246342,0.04526566867210821,0.24428879310344828,0.02897989199660511,0.3536668839370165,0.029151648116098616,0.0276702377353168,0.006439438098192836,1.7487630808652843,0.18075498038538884,0.026352426995964538,0.022788014228693892,0.020710467403048112,0.011764623625901973,[0.20599308],0.05073683741164352,0.0276702377353168,0.006439438098192836,0.026814310526084198,0.02222363526687579,0.020724676235284865,0.011738710427580325,0.7487630808652843,0.18075498038538887
bank_uci,UCI Bank Marketing,random_forest,middle_vs_rest,30,41188.0,0.8855264222707778,0.0024693765985503917,0.48755824182539,0.016989101680236773,0.3100574712643678,0.01520763233822022,0.37884668685389056,0.014077395758115861,0.08086444889302478,0.0081464230473591,2.4624794852149194,0.17354391486834259,0.11446758858485243,0.03435190856677069,0.08033873103493559,0.017850883845034825,[0.43453756],0.055518280053415386,0.08086444889302478,0.0081464230473591,0.11446758858485243,0.03435190856677069,0.08033873103493559,0.017850883845034825,1.4624794852149197,0.17354391486834256
bank_uci,UCI Bank Marketing,random_forest,older_vs_rest,30,41188.0,0.8855264222707778,0.0024693765985503917,0.48755824182539,0.016989101680236773,0.3100574712643678,0.01520763233822022,0.37884668685389056,0.014077395758115861,0.348667103716189,0.03170409289079916,6.459851605986472,0.5584530815948014,0.2394617112083931,0.05199330464131196,0.2584620720551339,0.03203073724276503,[1.57661062],0.16210793368774445,0.348667103716189,0.03170409289079916,0.2394617112083931,0.05199330464131196,0.2584620720551339,0.03203073724276503,5.459851605986472,0.5584530815948014
bank_uci,UCI Bank Marketing,random_forest,young_vs_rest,30,41188.0,0.8855264222707778,0.0024693765985503917,0.48755824182539,0.016989101680236773,0.3100574712643678,0.01520763233822022,0.37884668685389056,0.014077395758115861,0.037164378082299415,0.007498534934883592,1.5740405808197209,0.12367198098121843,0.03178485143891469,0.03427830953539385,0.027387549096089033,0.01746321205366193,[0.16833387],0.04162874009177061,0.037164378082299415,0.007498534934883592,0.03467584115571464,0.03124483806616738,0.027454667238327117,0.017353845098526766,0.5740405808197211,0.12367198098121845
